Turnout ID,Date/Time,Status,Throw Time,Text
6505,28.10.2024 16:19:33,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:33,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:33,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:34,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:34,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:34,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:35,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:35,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:35,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:35,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:36,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:36,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:37,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:37,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:38,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:38,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:38,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:38,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:39,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:39,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:40,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:40,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:41,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:41,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:41,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:41,Normal,0,"Not disturbed, Element available, Normal position"
